city	uf	latitude	longitude	precision	address
CHALE	MG	-20.0352337	-41.66103560000001	APPROXIMATE	Chalé - State of Minas Gerais, Brazil
ITUETA	MG	-19.341051500000006	-41.0998636	APPROXIMATE	Itueta - State of Minas Gerais, Brazil
VARZEDO	BA	-12.9710815	-39.3949395	APPROXIMATE	Varzedo - State of Bahia, Brazil
NOVA ANDRADINA	MS	-22.2385546	-53.3442543	APPROXIMATE	Nova Andradina - State of Mato Grosso do Sul, Brazil
MONTE SIAO	MG	-22.4341513	-46.5734184	APPROXIMATE	Monte Sião - State of Minas Gerais, Brazil
BATAYPORA	MS	-22.2951897	-53.2715408	APPROXIMATE	Batayporã, MS, Brazil
POTIM	SP	-22.8401139	-45.2554893	APPROXIMATE	Potim, SP, Brazil
IBATEGUARA	AL	-8.951555699999998	-35.8934136	APPROXIMATE	Ibateguara - State of Alagoas, Brazil
MARAVILHAS	MG	-19.5118239	-44.6818377	APPROXIMATE	Maravilhas - State of Minas Gerais, Brazil
MIRAVANIA	MG	-14.782589000000002	-44.4370606	APPROXIMATE	Miravânia - State of Minas Gerais, Brazil
BOA VISTA	PB	-7.263901299999999	-36.2414091	APPROXIMATE	Boa Vista, PB, Brazil
FORTIM	CE	-4.4508709	-37.79844470000001	APPROXIMATE	Fortim - State of Ceará, Brazil
JAGUARE	ES	-18.9055712	-40.0759186	APPROXIMATE	Jaguaré - State of Espírito Santo, Brazil
MAURILANDIA	GO	-18.0457002	-50.3688312	APPROXIMATE	Maurilândia - State of Goiás, Brazil
SAO JOAO DA LAGOA	MG	-16.8989006	-44.4370606	APPROXIMATE	São João da Lagoa - State of Minas Gerais, Brazil
RIBEIRAO DO PINHAL	PR	-23.4050471	-50.3569012	APPROXIMATE	Ribeirão do Pinhal, PR, Brazil
DOIS IRMAOS DAS MISSOES	RS	-27.6834412	-53.5202874	APPROXIMATE	Dois Irmãos das Missões - RS, Brazil
TERRA NOVA DO NORTE	MT	-10.4766892	-55.0493375	APPROXIMATE	Terra Nova do Norte - State of Mato Grosso, Brazil
CORREGO NOVO	MG	-19.8064002	-42.4528138	APPROXIMATE	Córrego Novo - State of Minas Gerais, Brazil
ITAU	RN	-5.8290805999999975	-37.9148742	APPROXIMATE	Itaú - State of Rio Grande do Norte, Brazil
JORDANIA	MG	-15.9013894	-40.18442279999999	APPROXIMATE	Jordânia - State of Minas Gerais, Brazil
BREJINHO DE NAZARE	TO	-11.0355349	-48.63888789999999	APPROXIMATE	Brejinho de Nazaré - State of Tocantins, Brazil
TESOURO	MT	-15.8629273	-53.4770359	APPROXIMATE	Tesouro - State of Mato Grosso, Brazil
BOCAIUVA DO SUL	PR	-25.207151100000004	-49.1140998	APPROXIMATE	Bocaiúva do Sul, PR, Brazil
PALMINOPOLIS	GO	-16.792668	-50.1654528	APPROXIMATE	Palminópolis - State of Goiás, Brazil
SAO LOURENCO DO SUL	RS	-31.36284980000001	-51.9818	APPROXIMATE	São Lourenço do Sul - RS, Brazil
IPORA	GO	-16.4401989	-51.1185187	APPROXIMATE	Iporá - State of Goiás, Brazil
ITAI	SP	-23.4217742	-49.0924714	APPROXIMATE	Itaí, SP, Brazil
OLHOS-D'AGUA	MG	-17.423512699999996	-43.599128	APPROXIMATE	Olhos-d'Água - State of Minas Gerais, Brazil
MANOEL RIBAS	PR	-24.4815979	-51.6623517	APPROXIMATE	Manoel Ribas - State of Paraná, Brazil
BOM JESUS DO AMPARO	MG	-19.7346409	-43.4644802	APPROXIMATE	Bom Jesus do Amparo - State of Minas Gerais, Brazil
IBITITA	BA	-11.5469285	-41.9762653	APPROXIMATE	Ibititá, BA, Brazil
PALMEIRA	PR	-25.4239714	-50.0044697	APPROXIMATE	Palmeira - State of Paraná, Brazil
SIGEFREDO PACHECO	PI	-4.917033999999999	-41.7314949	APPROXIMATE	Sigefredo Pacheco, PI, Brazil
VERA CRUZ DO OESTE	PR	-25.01528080000001	-53.93240479999999	APPROXIMATE	Vera Cruz do Oeste - State of Paraná, Brazil
SANTANA DO ITARARE	PR	-23.7408323	-49.6299077	APPROXIMATE	Santana do Itararé - State of Paraná, Brazil
PRESIDENTE BERNARDES	MG	-20.7684902	-43.1867782	APPROXIMATE	Pres. Bernardes, MG, Brazil
JANDAIRA	RN	-5.3557927	-36.1328132	APPROXIMATE	Jandaíra - State of Rio Grande do Norte, Brazil
PONTO DOS VOLANTES	MG	-16.7538643	-41.5071325	APPROXIMATE	Ponto dos Volantes - State of Minas Gerais, Brazil
LAMARAO	BA	-11.7601672	-38.9459326	APPROXIMATE	Lamarão - State of Bahia, Brazil
SAO PEDRO DO PIAUI	PI	-5.7583372000000015	-42.8247877	APPROXIMATE	São Pedro do Piauí - State of Piauí, Brazil
PEROBAL	PR	-23.9192779	-53.36901579999999	APPROXIMATE	Perobal - State of Paraná, Brazil
SENHORA DO PORTO	MG	-18.9274032	-43.058341	APPROXIMATE	Senhora do Porto - State of Minas Gerais, Brazil
URUCARA	AM	-2.5297311	-57.754279	APPROXIMATE	Urucará - State of Amazonas, Brazil
SAO JOSE DE PRINCESA	PB	-7.7067137	-38.0948759	APPROXIMATE	São José de Princesa - State of Paraíba, Brazil
MIRIM DOCE	SC	-27.1822906	-50.1626664	APPROXIMATE	Mirim Doce - State of Santa Catarina, Brazil
ITATIAIA	RJ	-22.4428239	-44.5878439	APPROXIMATE	Itatiaia - State of Rio de Janeiro, Brazil
ALTO PARANA	PR	-23.13172	-52.31938270000001	APPROXIMATE	Alto Paraná - State of Paraná, Brazil
RONDA ALTA	RS	-27.7934026	-52.767002100000006	APPROXIMATE	Ronda Alta - RS, Brazil
SUSSUAPARA	PI	-7.0097133000000005	-41.3410594	APPROXIMATE	Sussuapara - State of Piauí, Brazil
CAMPO NOVO DO PARECIS	MT	-13.6590142	-57.8930458	APPROXIMATE	Campo Novo do Parecis - State of Mato Grosso, Brazil
BOM JESUS DO TOCANTINS	TO	-9.0488682	-47.8822604	APPROXIMATE	Bom Jesus do Tocantins - State of Tocantins, Brazil
GLICERIO	SP	-21.3473014	-50.2038438	APPROXIMATE	Glicério - State of São Paulo, Brazil
DOM FELICIANO	RS	-30.701049800000003	-52.10688010000001	APPROXIMATE	Dom Feliciano - RS, Brazil
SANTA TEREZINHA DO PROGRESSO	SC	-26.5940066	-53.1965079	APPROXIMATE	Santa Terezinha do Progresso - State of Santa Catarina, Brazil
JUAZEIRO DO PIAUI	PI	-4.963903500000002	-41.5612423	APPROXIMATE	Juazeiro do Piauí - State of Piauí, Brazil
COIMBRA	MG	-20.8412518	-42.7955185	APPROXIMATE	Coimbra - State of Minas Gerais, Brazil
PRESIDENTE DUTRA	BA	-11.3011797	-42.0187848	APPROXIMATE	Presidente Dutra - State of Bahia, Brazil
LUISLANDIA	MG	-16.116782500000006	-44.58730739999999	APPROXIMATE	Luislândia - State of Minas Gerais, Brazil
CHAPADAO DO CEU	GO	-18.394909	-52.6653684	APPROXIMATE	Chapadão do Céu, GO, Brazil
PORTO ALEGRE DO TOCANTINS	TO	-11.4905499	-47.0388429	APPROXIMATE	Porto Alegre do Tocantins - State of Tocantins, Brazil
PRESIDENTE VENCESLAU	SP	-21.8737026	-51.8452266	APPROXIMATE	Pres. Venceslau, SP, Brazil
GRAO PARA	SC	-28.1855061	-49.2163655	APPROXIMATE	Grão Pará - State of Santa Catarina, Brazil
SAO LUIZ DO NORTE	GO	-14.8984337	-49.32471470000001	APPROXIMATE	São Luís do Norte - State of Goiás, Brazil
IARAS	SP	-22.8305069	-49.1019233	APPROXIMATE	Iaras - SP, Brazil
BELEM DO BREJO DO CRUZ	PB	-6.1893013	-37.5396593	APPROXIMATE	Belém do Brejo do Cruz - State of Paraíba, Brazil
SENADOR AMARAL	MG	-22.5533642	-46.2282927	APPROXIMATE	Senador Amaral - State of Minas Gerais, Brazil
ITAPUA DO OESTE	RO	-9.1885166	-63.185581000000006	APPROXIMATE	Itapuã do Oeste - State of Rondônia, Brazil
RINOPOLIS	SP	-21.685259	-50.70013400000001	APPROXIMATE	Rinópolis - State of São Paulo, Brazil
EDEIA	GO	-17.3355183	-49.92838820000001	APPROXIMATE	Edéia, GO, Brazil
CEDRO	CE	-6.567794	-39.1127352	APPROXIMATE	Cedro - State of Ceará, Brazil
NOVA SANTA RITA	RS	-29.8507825	-51.2741212	APPROXIMATE	Nova Santa Rita - RS, Brazil
CAMPINA DAS MISSOES	RS	-27.9893165	-54.8421781	APPROXIMATE	Campina das Missões - RS, Brazil
ITARIRI	SP	-24.2895753	-47.174264	APPROXIMATE	Itariri, SP, Brazil
PEIXE	TO	-12.0258541	-48.5399411	APPROXIMATE	Peixe - State of Tocantins, Brazil
BANANAL	SP	-22.6834001	-44.3227431	APPROXIMATE	Bananal, SP, Brazil
DORES DO TURVO	MG	-20.974998	-43.18907120000001	APPROXIMATE	Dores do Turvo - State of Minas Gerais, Brazil
SANTA MARIA DE JETIBA	ES	-20.025785	-40.7443164	APPROXIMATE	Santa Maria de Jetibá, ES, Brazil
ACARI	RN	-6.435044	-36.6408692	APPROXIMATE	Acari - State of Rio Grande do Norte, Brazil
BUENOS AIRES	PE	-7.7206306	-35.32734929999999	APPROXIMATE	Buenos Aires - State of Pernambuco, Brazil
ACAUA	PI	-8.296462700000001	-40.9990597	APPROXIMATE	Acauã - State of Piauí, Brazil
SAO JOSE DA LAGOA TAPADA	PB	-6.9390550000000015	-38.1054495	APPROXIMATE	São José da Lagoa Tapada - State of Paraíba, Brazil
BREJO DO PIAUI	PI	-8.4428865	-42.7857583	APPROXIMATE	Brejo do Piauí - State of Piauí, Brazil
MARIAPOLIS	SP	-21.7963912	-51.1829113	APPROXIMATE	Mariápolis, SP, Brazil
FUNDAO	ES	-19.9375242	-40.4081412	APPROXIMATE	Fundão, ES, Brazil
RECREIO	MG	-21.53205860000001	-42.4528138	APPROXIMATE	Recreio - State of Minas Gerais, Brazil
MARILANDIA DO SUL	PR	-23.7944567	-51.3050851	APPROXIMATE	Marilândia do Sul - State of Paraná, Brazil
CARMO DA CACHOEIRA	MG	-21.4612439	-45.2202356	APPROXIMATE	Carmo da Cachoeira, MG, Brazil
AGUIARNOPOLIS	TO	-6.4899326	-47.5079055	APPROXIMATE	Aguiarnópolis - State of Tocantins, Brazil
ARAGUANA	TO	-6.8101697	-48.5187229	APPROXIMATE	Araguanã - State of Tocantins, Brazil
CAPETINGA	MG	-20.6471384	-47.0388429	APPROXIMATE	Capetinga - MG, Brazil
SAO JOSE DA LAJE	AL	-9.0079427	-36.0553589	APPROXIMATE	São José da Laje - State of Alagoas, Brazil
INCONFIDENTES	MG	-22.3387242	-46.2665911	APPROXIMATE	Inconfidentes - State of Minas Gerais, Brazil
XAPURI	AC	-10.6521259	-68.4293214	APPROXIMATE	Xapuri - State of Acre, Brazil
BONITO DE MINAS	MG	-15.059475	-44.9253354	APPROXIMATE	Bonito de Minas - State of Minas Gerais, Brazil
CAJOBI	SP	-20.8718112	-48.8196226	APPROXIMATE	Cajobi - State of São Paulo, Brazil
GURJAO	PB	-7.2322659	-36.4797126	APPROXIMATE	Gurjão - State of Paraíba, Brazil
ARANTINA	MG	-21.9106617	-44.2559403	APPROXIMATE	Arantina, MG, Brazil
CARANDAI	MG	-20.9508706	-43.8028073	APPROXIMATE	Carandaí, MG, Brazil
POTIRENDABA	SP	-21.0424305	-49.3766298	APPROXIMATE	Potirendaba, SP, Brazil
PARELHAS	RN	-6.6858425000000015	-36.66024829999999	APPROXIMATE	Parelhas, RN, Brazil
SANTA TEREZA DO OESTE	PR	-25.0547899	-53.6279262	APPROXIMATE	Santa Tereza do Oeste - State of Paraná, Brazil
LUISBURGO	MG	-20.4209185	-42.0583886	APPROXIMATE	Luisburgo - State of Minas Gerais, Brazil
VEREDINHA	MG	-17.427120199999994	-42.7466993	APPROXIMATE	Veredinha - State of Minas Gerais, Brazil
LAGOA DE SAO FRANCISCO	PI	-4.3716109	-41.5812154	APPROXIMATE	Lagoa de São Francisco - State of Piauí, Brazil
FLORES DO PIAUI	PI	-7.719922500000001	-42.9027576	APPROXIMATE	Flores do Piauí - State of Piauí, Brazil
PITIMBU	PB	-7.3989338	-34.8403408	APPROXIMATE	Pitimbu - State of Paraíba, Brazil
JARDIM OLINDA	PR	-22.5527243	-52.050779	APPROXIMATE	Jardim Olinda - State of Paraná, Brazil
ZABELE	PB	-8.0880265	-37.1044125	APPROXIMATE	Zabelê - State of Paraíba, Brazil
FLOR DA SERRA DO SUL	PR	-26.2579044	-53.3126138	APPROXIMATE	R. Francisco Perondi, 111, Flor da Serra do Sul - PR, 85618-000, Brazil
CAJUEIRO DA PRAIA	PI	-2.9314859	-41.3411687	APPROXIMATE	Cajueiro da Praia, PI, Brazil
RIO DOCE	MG	-20.214069100000003	-42.9124955	APPROXIMATE	Rio Doce - State of Minas Gerais, Brazil
ITARUMA	GO	-18.7573874	-51.430958200000006	APPROXIMATE	Itarumã - State of Goiás, Brazil
POTENGI	CE	-7.0968657	-40.0222864	APPROXIMATE	Potengi - State of Ceará, Brazil
ADAMANTINA	SP	-21.6824831	-51.0741711	APPROXIMATE	Adamantina, SP, Brazil
ALGODAO DE JANDAIRA	PB	-6.903979799999999	-36.0076213	APPROXIMATE	Algodão de Jandaíra - State of Paraíba, Brazil
CANAPOLIS	MG	-18.793197600000006	-49.2435998	APPROXIMATE	Canápolis - State of Minas Gerais, Brazil
SAMBAIBA	MA	-7.396903599999999	-45.5629394	APPROXIMATE	Sambaíba - State of Maranhão, Brazil
CAFELANDIA	PR	-24.6938177	-53.36901579999999	APPROXIMATE	Cafelândia - State of Paraná, Brazil
MARAVILHA	SC	-26.7650048	-53.1745281	APPROXIMATE	Maravilha, SC, Brazil
CHAVES	PA	-0.16577260000000002	-49.9798529	APPROXIMATE	Chaves - State of Pará, Brazil
NOVA CANTU	PR	-24.6492017	-52.5745556	APPROXIMATE	Nova Cantu - State of Paraná, Brazil
JENIPAPO DE MINAS	MG	-17.0835978	-42.2593261	APPROXIMATE	Jenipapo de Minas, MG, Brazil
SANTA LUCIA	PR	-25.3949885	-53.5419225	APPROXIMATE	Santa Lúcia - State of Paraná, Brazil
CAMPO LARGO	PR	-25.45968550000001	-49.5273149	APPROXIMATE	Campo Largo - State of Paraná, Brazil
GUAIRA	SP	-20.3253713	-48.310855	APPROXIMATE	Guaíra, SP, Brazil
JERUMENHA	PI	-7.1436672	-43.5606946	APPROXIMATE	Jerumenha - State of Piauí, Brazil
IPAUSSU	SP	-23.0552782	-49.62367800000001	APPROXIMATE	Ipaussu, SP, Brazil
PIRANGUINHO	MG	-22.4028697	-45.533899100000006	APPROXIMATE	Piranguinho - State of Minas Gerais, Brazil
FENIX	PR	-23.8974827	-52.0003599	APPROXIMATE	Fênix - State of Paraná, Brazil
PORTO ALEGRE DO NORTE	MT	-10.885357699999998	-51.6387545	APPROXIMATE	Porto Alegre do Norte - State of Mato Grosso, Brazil
SAO PEDRO DA CIPA	MT	-15.9598044	-54.71923760000001	APPROXIMATE	São Pedro da Cipa - State of Mato Grosso, Brazil
PIRATINI	RS	-31.447787899999994	-53.0978309	APPROXIMATE	Piratini, RS, Brazil
NOVA REDENCAO	BA	-12.8568547	-41.1602597	APPROXIMATE	Nova Redenção - State of Bahia, Brazil
VIEIROPOLIS	PB	-6.5443328	-38.2773553	APPROXIMATE	Vieirópolis - State of Paraíba, Brazil
RIO NOVO	MG	-21.4633212	-43.1553389	APPROXIMATE	Rio Novo - State of Minas Gerais, Brazil
ALTO RIO NOVO	ES	-19.0249945	-40.9788775	APPROXIMATE	Alto Rio Novo - State of Espírito Santo, Brazil
EMAS	PB	-7.0960285	-37.74502800000001	APPROXIMATE	Emas - State of Paraíba, Brazil
PARACATU	MG	-17.2174522	-46.8711355	APPROXIMATE	Paracatu - State of Minas Gerais, Brazil
TROMBUDO CENTRAL	SC	-27.3117605	-49.8240194	APPROXIMATE	Trombudo Central - State of Santa Catarina, Brazil
FATIMA DO SUL	MS	-22.3391264	-54.3685809	APPROXIMATE	Fátima do Sul - State of Mato Grosso do Sul, Brazil
QUERENCIA DO NORTE	PR	-23.0840659	-53.4843358	APPROXIMATE	Querência do Norte - State of Paraná, Brazil
PRESIDENTE JUSCELINO	MA	-3.1336677	-44.0579882	APPROXIMATE	Presidente Juscelino - State of Maranhão, Brazil
PIRAPO	RS	-28.0806675	-55.20382779999999	APPROXIMATE	Pirapó - RS, Brazil
FRAIBURGO	SC	-27.0235945	-50.9223466	APPROXIMATE	Fraiburgo, SC, Brazil
CAIABU	SP	-21.956447600000004	-51.2422395	APPROXIMATE	Caiabu - State of São Paulo, Brazil
BERNARDO DO MEARIM	MA	-4.7028065	-44.6818377	APPROXIMATE	Bernardo do Mearim - State of Maranhão, Brazil
MAR DE ESPANHA	MG	-21.8621018	-43.0078303	APPROXIMATE	Mar de Espanha - State of Minas Gerais, Brazil
CANELA	RS	-29.357495	-50.7832348	APPROXIMATE	Canela - RS, Brazil
AVEIRO	PA	-3.5126215	-56.02499820000001	APPROXIMATE	Aveiro - State of Pará, Brazil
GUAPIARA	SP	-24.1896991	-48.5300136	APPROXIMATE	Guapiara, SP, Brazil
IPUA	SP	-20.4174035	-48.0605108	APPROXIMATE	Ipuã - State of São Paulo, Brazil
PORTEIRAO	GO	-17.9317217	-50.1420882	APPROXIMATE	Porteirão - State of Goiás, Brazil
PORTO AMAZONAS	PR	-25.526059	-49.9161886	APPROXIMATE	Porto Amazonas - State of Paraná, Brazil
SANTO AMARO DA IMPERATRIZ	SC	-27.6856839	-48.7817857	APPROXIMATE	Santo Amaro da Imperatriz, SC, Brazil
PENAFORTE	CE	-7.8296466	-39.0731862	APPROXIMATE	Penaforte - State of Ceará, Brazil
PORTO BELO	SC	-27.1542952	-48.5420467	APPROXIMATE	Porto Belo, SC, Brazil
SAO PEDRO	RN	-5.8981998	-35.6314191	APPROXIMATE	São Pedro - State of Rio Grande do Norte, Brazil
IACANGA	SP	-21.9197741	-49.0009403	APPROXIMATE	Iacanga - State of São Paulo, Brazil
CRISTALIA	MG	-16.7193865	-42.86615250000001	APPROXIMATE	Cristália, MG, Brazil
BELEM DE MARIA	PE	-8.5989633	-35.8170876	APPROXIMATE	Belém de Maria - State of Pernambuco, Brazil
CAVALCANTE	GO	-13.6773491	-47.6061625	APPROXIMATE	Cavalcante - State of Goiás, Brazil
CARIUS	CE	-6.535646400000001	-39.4965004	APPROXIMATE	Cariús - State of Ceará, Brazil
NOVA XAVANTINA	MT	-14.6644014	-52.3584778	APPROXIMATE	Nova Xavantina, MT, Brazil
CAMANDUCAIA	MG	-22.748659	-46.1352278	APPROXIMATE	Camanducaia, MG, Brazil
COLONIA DO PIAUI	PI	-7.3061547	-42.157270200000006	APPROXIMATE	Colônia do Piauí - State of Piauí, Brazil
VARJAO DE MINAS	MG	-18.4661452	-45.8659561	APPROXIMATE	Varjão de Minas - State of Minas Gerais, Brazil
ACUCENA	MG	-19.0764128	-42.5478901	APPROXIMATE	Açucena, MG, Brazil
IBITINGA	SP	-21.7567077	-48.8323618	APPROXIMATE	Ibitinga, SP, Brazil
ALVORADA DO GURGUEIA	PI	-8.4470808	-43.981812	APPROXIMATE	Alvorada do Gurguéia - State of Piauí, Brazil
RIO PARANAIBA	MG	-19.1978017	-46.23684520000001	APPROXIMATE	Rio Paranaíba - State of Minas Gerais, Brazil
RIO MARIA	PA	-7.3144167	-50.0462456	APPROXIMATE	Rio Maria - PA, Brazil
JOIA	RS	-28.7586442	-54.1283863	APPROXIMATE	Jóia - RS, Brazil
PASSA TEMPO	MG	-20.667255800000003	-44.5125127	APPROXIMATE	Passa Tempo - State of Minas Gerais, Brazil
RESERVA DO IGUACU	PR	-25.8418958	-51.9791849	APPROXIMATE	Reserva do Iguaçu - State of Paraná, Brazil
AGUAS VERMELHAS	MG	-15.7311162	-41.5212742	APPROXIMATE	Águas Vermelhas - State of Minas Gerais, Brazil
NOVA HARTZ	RS	-29.5822977	-50.905136	APPROXIMATE	Nova Hartz, RS, Brazil
CABECEIRAS	GO	-15.8041312	-46.9281779	APPROXIMATE	Cabeceiras - State of Goiás, Brazil
MULUNGU DO MORRO	BA	-11.9772774	-41.5612423	APPROXIMATE	Mulungu do Morro - State of Bahia, Brazil
RIOLANDIA	SP	-19.9818737	-49.680085	APPROXIMATE	Riolândia - State of São Paulo, Brazil
JULIO MESQUITA	SP	-21.9718921	-49.8035566	APPROXIMATE	Júlio Mesquita - State of São Paulo, Brazil
DOURADOQUARA	MG	-18.4442911	-47.5864964	APPROXIMATE	Douradoquara - State of Minas Gerais, Brazil
SAO JOSE DO JACURI	MG	-18.2551155	-42.6880552	APPROXIMATE	São José do Jacuri - State of Minas Gerais, Brazil
QUIXABA	PE	-7.7253215	-37.8300034	APPROXIMATE	Quixaba - State of Pernambuco, Brazil
MATRINCHA	GO	-15.363428699999998	-50.8040271	APPROXIMATE	Matrinchã - State of Goiás, Brazil
ITAICABA	CE	-4.7154727	-37.8300034	APPROXIMATE	Itaiçaba - State of Ceará, Brazil
CIPOTANEA	MG	-20.907222	-43.3487761	APPROXIMATE	Cipotânea - State of Minas Gerais, Brazil
SAO GONCALO DO SAPUCAI	MG	-21.8930428	-45.5939292	APPROXIMATE	São Gonçalo do Sapucaí, MG, Brazil
SEVERIANO MELO	RN	-5.7571986	-37.9572703	APPROXIMATE	Severiano Melo - State of Rio Grande do Norte, Brazil
TARRAFAS	CE	-6.718619500000001	-39.6930912	APPROXIMATE	Tarrafas - State of Ceará, Brazil
ELDORADO DO SUL	RS	-29.9973202	-51.3081324	APPROXIMATE	Eldorado do Sul - RS, Brazil
SARANDI	RS	-27.946449	-52.9164069	APPROXIMATE	Sarandi, RS, Brazil
SANTA MARIANA	PR	-23.0677201	-50.534262	APPROXIMATE	Santa Mariana - State of Paraná, Brazil
MATIAS OLIMPIO	PI	-3.6988282	-42.5901672	APPROXIMATE	Matias Olímpio - State of Piauí, Brazil
GUARUJA DO SUL	SC	-26.3862937	-53.5300878	APPROXIMATE	Guarujá do Sul, SC, Brazil
NOVO TRIUNFO	BA	-10.3672792	-38.4639632	APPROXIMATE	Novo Triunfo - State of Bahia, Brazil
LUIS ANTONIO	SP	-21.551085	-47.7012919	APPROXIMATE	Luís Antônio - State of São Paulo, Brazil
MAMBAI	GO	-14.4932279	-46.1115713	APPROXIMATE	Mambaí - State of Goiás, Brazil
AGUA BOA	MG	-14.047489	-52.1593834	APPROXIMATE	Água Boa, MT, Brazil
SAO MANUEL	SP	-22.7324847	-48.5724499	APPROXIMATE	São Manuel, SP, Brazil
CAMPOS GERAIS	MG	-21.2370782	-45.75920670000001	APPROXIMATE	Campos Gerais, MG, Brazil
CAMPANHA	MG	-21.8343864	-45.3990201	APPROXIMATE	Campanha, MG, Brazil
TARUMA	SP	-22.774298	-50.6171429	APPROXIMATE	Tarumã - State of São Paulo, Brazil
ITAPURA	SP	-20.6145783	-51.4519605	APPROXIMATE	Itapura - State of São Paulo, Brazil
SANTO ANTONIO DO ARACANGUA	SP	-20.8712629	-50.5549719	APPROXIMATE	Santo Antônio do Aracanguá - State of São Paulo, Brazil
CURUA	PA	-1.8562039	-55.093449	APPROXIMATE	Curuá - State of Pará, Brazil
ARAPONGAS	PR	-23.41577310000001	-51.42640479999999	APPROXIMATE	Arapongas, PR, Brazil
CAMPINAPOLIS	MT	-14.3753491	-53.1319209	APPROXIMATE	Campinápolis - State of Mato Grosso, Brazil
DUQUE BACELAR	MA	-4.1056940000000015	-42.98060870000001	APPROXIMATE	Duque Bacelar - State of Maranhão, Brazil
NOVAIS	SP	-20.9858095	-48.91020870000001	APPROXIMATE	Novais - State of São Paulo, Brazil
SEBASTIAO LEAL	PI	-7.7728847	-44.0579882	APPROXIMATE	Sebastião Leal - State of Piauí, Brazil
SANTA TEREZINHA DE GOIAS	GO	-14.4363725	-49.7091263	APPROXIMATE	Santa Terezinha de Goiás - State of Goiás, Brazil
DORES DO RIO PRETO	ES	-20.6445443	-41.7904952	APPROXIMATE	Dores do Rio Preto - State of Espírito Santo, Brazil
JACOBINA DO PIAUI	PI	-7.9357838	-41.21146629999999	APPROXIMATE	Jacobina do Piauí - State of Piauí, Brazil
ALEM PARAIBA	MG	-21.8293292	-42.7271587	APPROXIMATE	Além Paraíba - State of Minas Gerais, Brazil
VARZEA BRANCA	PI	-9.3293388	-42.9222315	APPROXIMATE	Várzea Branca - State of Piauí, Brazil
DAMOLANDIA	GO	-16.2423637	-49.3348621	APPROXIMATE	Damolândia - State of Goiás, Brazil
SANTANA DE MANGUEIRA	PB	-7.5515043	-38.33413779999999	APPROXIMATE	Santana de Mangueira - State of Paraíba, Brazil
ANTONIO PRADO DE MINAS	MG	-21.0200344	-42.1473903	APPROXIMATE	Antônio Prado de Minas - State of Minas Gerais, Brazil
PIRASSUNUNGA	SP	-21.9964647	-47.42619420000001	APPROXIMATE	Pirassununga, SP, Brazil
ARAGUAPAZ	GO	-15.0989247	-50.62551989999999	APPROXIMATE	Araguapaz - State of Goiás, Brazil
SAO ROBERTO	MA	-5.0145414000000015	-45.01865479999999	APPROXIMATE	São Roberto - State of Maranhão, Brazil
OURIZONA	PR	-23.4340143	-52.2124713	APPROXIMATE	Ourizona - State of Paraná, Brazil
SORRISO	MT	-12.5429239	-55.7215037	APPROXIMATE	Sorriso - State of Mato Grosso, Brazil
IBITIRAMA	ES	-20.4621533	-41.7208243	APPROXIMATE	Ibitirama - State of Espírito Santo, Brazil
SANTO ANTONIO DO JACINTO	MG	-16.4923732	-40.2884386	APPROXIMATE	Santo Antônio do Jacinto - State of Minas Gerais, Brazil
BOA VISTA DO INCRA	RS	-28.8530424	-53.4554195	APPROXIMATE	Boa Vista do Incra - RS, Brazil
ALTO ARAGUAIA	MT	-17.3157794	-53.21860079999999	APPROXIMATE	Alto Araguaia - State of Mato Grosso, Brazil
PRATA DO PIAUI	PI	-5.736677200000001	-42.1770246	APPROXIMATE	Prata do Piauí - State of Piauí, Brazil
AGUA CLARA	MS	-20.4419565	-52.8781784	APPROXIMATE	Água Clara, MS, Brazil
SAO JULIAO	PI	-7.065245	-40.8171615	APPROXIMATE	São Julião - State of Piauí, Brazil
VITORINO	PR	-26.2756189	-52.8098384	APPROXIMATE	Vitorino - State of Paraná, Brazil
URUACU	GO	-14.5246488	-49.14689960000001	APPROXIMATE	Uruaçu, GO, Brazil
ITACURUBI	RS	-28.7745974	-55.2701235	APPROXIMATE	Itacurubi - RS, Brazil
PARA DE MINAS	MG	-19.8600249	-44.6075839	APPROXIMATE	Pará de Minas - State of Minas Gerais, Brazil
MORRETES	PR	-25.4827475	-48.8290713	APPROXIMATE	Morretes, PR, Brazil
MATELANDIA	PR	-25.2426589	-53.9785591	APPROXIMATE	Matelândia, PR, Brazil
SAO JOAO DO SUL	SC	-29.224685600000004	-49.80898010000001	APPROXIMATE	São João do Sul - State of Santa Catarina, Brazil
ENTRE RIOS	SC	-26.7416528	-52.5852334	APPROXIMATE	Entre Rios - State of Santa Catarina, Brazil
TOROPI	RS	-29.4719855	-54.2811537	APPROXIMATE	Toropi - RS, Brazil
PINHEIROS	ES	-18.3958665	-40.1862129	APPROXIMATE	Pinheiros - State of Espírito Santo, Brazil
ITAPOA	SC	-26.0799326	-48.6589406	APPROXIMATE	Itapoá - State of Santa Catarina, Brazil
SILVIANOPOLIS	MG	-22.0455554	-45.7900209	APPROXIMATE	Silvianópolis - State of Minas Gerais, Brazil
DONA FRANCISCA	RS	-29.554187899999995	-53.3582223	APPROXIMATE	Dona Francisca - RS, Brazil
PARANAPUA	SP	-20.0638395	-50.6067768	APPROXIMATE	Paranapuã - State of São Paulo, Brazil
